,game_id,genre_id
3301,1149200,4
3302,1149200,23
3303,1149210,1
3304,1149210,25
3305,1149210,4
3306,1149210,23
3307,1149220,1
3308,1149220,4
3309,1149220,23
3310,1149370,1
3311,1149370,25
3312,1149370,23
3313,1149370,3
3314,1148550,1
3315,1148550,23
3316,1148590,1
3317,1148620,1
3318,1148620,25
3319,1148620,23
3320,1148620,3
3321,1148650,25
3322,1148650,23
3323,1148650,2
3324,1148670,2
3325,1148680,2
3326,1148710,25
3327,1148710,23
3328,1148710,3
3329,1148730,25
3330,1148730,23
3331,1148730,70
3332,1148740,1
3333,1148740,23
3334,1148750,23
3335,1148750,2
3336,1148750,70
3337,1148770,4
3338,1148890,1
3339,1148890,25
3340,1148890,23
3341,1148910,51
3342,1148910,53
3343,1148910,54
3344,1148910,56
3345,1148910,57
3346,1148910,58
3347,1148910,59
3348,1148910,60
3349,1148920,25
3350,1148920,4
3351,1148920,23
3352,1148930,25
3353,1148930,4
3354,1148930,23
3355,1148940,4
3356,1148940,23
3357,1148940,2
3358,1148960,51
3359,1148960,53
3360,1148960,54
3361,1148960,58
3362,1148980,25
3363,1148980,23
3364,1148980,3
3365,1148080,4
3366,1148090,4
3367,1148150,25
3368,1148150,23
3369,1148150,28
3370,1148260,4
3371,1148260,23
3372,1148260,28
3373,1148270,25
3374,1148290,1
3375,1148290,23
3376,1148320,4
3377,1148320,28
3378,1148360,23
3379,1148360,3
3380,1148430,25
3381,1148430,4
3382,1148430,23
3383,1148450,25
3384,1148450,4
3385,1148450,2
3386,1148460,25
3387,1148460,4
3388,1148460,23
3389,1148460,28
3390,1148460,70
3391,1148470,1
3392,1148480,1
3393,1148480,25
3394,1148480,23
3395,1148480,29
3396,1148480,3
3397,1148480,28
3398,1148480,70
3399,1148500,1
3400,1148500,4
3401,1148500,23
3402,1148510,4
3403,1148510,23
3404,1148510,3
3405,1148510,28
3406,1148530,4
3407,1148540,4
3408,1147710,4
3409,1147710,23
3410,1147760,23
3411,1147840,1
3412,1147840,23
3413,1147850,1
3414,1147850,25
3415,1147850,4
3416,1147850,23
3417,1147850,3
3418,1147940,1
3419,1147940,25
3420,1147940,4
3421,1147940,23
3422,1147940,3
3423,1147940,70
3424,1147960,1
3425,1147960,25
3426,1147960,4
3427,1147960,23
3428,1147960,28
3429,1147970,25
3430,1147980,1
3431,1147980,25
3432,1147980,23
3433,1147980,3
3434,1148000,1
3435,1148000,25
3436,1148000,4
3437,1148000,23
3438,1148000,9
3439,1148010,25
3440,1148010,4
3441,1148010,23
3442,1147370,3
3443,706200,4
3444,706200,23
3445,706240,1
3446,706240,25
3447,706240,4
3448,706240,23
3449,706280,23
3450,706320,1
3451,706320,4
3452,706320,23
3453,706320,28
3454,706320,2
3455,706330,1
3456,706330,4
3457,706330,23
3458,706330,28
3459,706330,2
3460,706350,23
3461,706350,3
3462,706370,4
3463,706370,23
3464,706370,2
3465,706380,4
3466,706380,23
3467,706380,2
3468,706390,4
3469,706390,23
3470,706390,2
3471,706440,1
3472,706440,25
3473,706440,4
3474,706440,23
3475,706440,9
3476,706440,28
3477,706490,25
3478,706490,4
3479,706490,23
3480,706520,1
3481,706520,25
3482,706560,23
3483,706560,3
3484,706570,25
3485,706570,4
3486,706570,23
3487,706570,70
3488,705700,1
3489,705700,4
3490,705700,23
3491,705710,1
3492,705710,23
3493,705750,2
3494,705770,23
3495,705770,3
3496,705770,70
3497,705780,1
3498,705780,23
3499,705800,1
3500,705800,23
3501,705870,25
3502,705870,4
3503,705870,23
3504,705920,1
3505,705920,25
3506,705920,4
3507,705920,23
3508,705930,25
3509,706010,1
3510,706010,4
3511,706010,23
3512,706010,3
3513,706010,2
3514,706010,70
3515,706020,3
3516,706030,4
3517,706030,23
3518,706030,28
3519,706130,4
3520,706130,23
3521,705210,1
3522,705210,4
3523,705210,23
3524,705210,9
3525,705230,71
3526,705230,1
3527,705230,23
3528,705240,1
3529,705240,4
3530,705240,23
3531,705250,4
3532,705250,23
3533,705260,23
3534,705260,28
3535,705280,1
3536,705280,23
3537,705280,3
3538,705290,25
3539,705290,4
3540,705290,23
3541,705300,73
3542,705300,25
3543,705300,4
3544,705300,23
3545,705340,25
3546,705340,23
3547,705340,3
3548,705340,2
3549,705380,1
3550,705380,23
3551,705380,28
3552,705390,25
3553,705390,23
3554,705390,2
3555,705390,70
3556,705440,1
3557,705440,4
3558,705440,23
3559,705440,28
3560,705450,1
3561,705450,25
3562,705450,23
3563,705500,4
3564,705500,23
3565,705500,28
3566,705500,2
3567,706510,1
3568,706510,4
3569,706510,23
3570,1197280,1
3571,1197280,25
3572,1197280,4
3573,1197280,23
3574,1196320,1
3575,1196320,23
3576,1190840,1
3577,1190840,25
3578,1188100,1
3579,1188100,23
3580,1188100,2
3581,1184480,23
3582,1184480,9
3583,1179220,1
3584,1179220,23
3585,1179220,70
3586,1176560,25
3587,1176560,4
3588,1176560,23
3589,1176560,2
3590,1174900,4
3591,1174900,23
3592,1170750,54
3593,1166780,25
3594,1166780,23
3595,1165610,25
3596,1165610,4
3597,1165920,4
3598,1165920,23
3599,1165920,28
3600,1164410,1
3601,1164410,25
3602,1164410,23
3603,1161440,1
3604,1161440,25
3605,1161440,23
3606,1161440,28
3607,1160490,4
3608,1160490,23
3609,1160490,28
3610,1160490,70
3611,1154720,25
3612,1154720,4
3613,1154720,3
3614,1153540,1
3615,1153540,23
3616,1153540,9
3617,1152890,23
3618,506030,57
3619,506090,25
3620,506090,23
3621,506140,4
3622,506140,37
3623,506140,29
3624,506140,3
3625,506140,28
3626,506140,2
3627,506150,1
3628,506150,4
3629,506150,23
3630,506160,53
3631,506160,57
3632,506160,58
3633,506260,1
3634,506260,3
3635,506470,1
3636,506470,23
3637,506500,1
3638,506500,4
3639,506500,23
3640,506510,23
3641,506510,3
3642,505550,57
3643,505550,58
3644,505550,70
3645,505630,1
3646,505630,23
3647,505640,23
3648,505640,2
3649,505660,1
3650,505660,23
3651,505680,73
3652,505680,74
3653,505680,1
3654,505680,23
3655,505700,25
3656,505700,4
3657,505700,23
3658,505700,29
3659,505730,25
3660,505730,23
3661,505730,28
3662,505750,4
3663,505750,37
3664,505750,23
3665,505750,28
3666,505750,2
3667,505070,25
3668,505080,25
3669,505090,25
3670,505110,1
3671,505110,25
3672,505110,4
3673,505110,23
3674,505120,9
3675,505120,28
3676,505120,18
3677,505140,23
3678,505140,28
3679,505140,2
3680,505170,1
3681,505210,1
3682,505210,25
3683,505210,4
3684,505210,23
3685,505210,2
3686,505220,1
3687,505220,4
3688,505220,28
3689,505220,18
3690,505270,1
3691,505270,4
3692,505270,23
3693,505270,2
3694,505290,1
3695,505290,23
3696,505330,25
3697,505330,4
3698,505330,23
3699,505400,25
3700,505400,23
3701,505400,2
3702,504620,37
3703,504620,23
3704,504620,2
3705,504630,25
3706,504660,25
3707,504660,4
3708,504660,23
3709,504660,3
3710,504670,25
3711,504670,4
3712,504670,3
3713,504690,25
3714,504690,4
3715,504690,23
3716,504700,1
3717,504700,4
3718,504700,23
3719,504700,70
3720,504710,52
3721,504750,2
3722,504770,1
3723,504770,23
3724,504770,28
3725,504790,53
3726,504800,25
3727,504800,23
3728,504800,3
3729,504810,9
3730,504810,28
3731,504810,18
3732,504840,4
3733,504840,23
3734,504850,1
3735,504850,23
3736,504880,1
3737,504880,25
3738,504880,4
3739,504880,23
3740,504880,28
3741,504880,2
3742,504920,25
3743,504920,23
3744,504980,1
3745,504980,25
3746,505020,1
3747,505020,23
3748,505020,29
3749,505020,3
3750,505020,70
3751,505060,1
3752,505060,25
3753,505060,23
3754,505060,3
3755,505060,70
3756,504100,1
3757,504100,4
3758,504100,23
3759,504100,28
3760,504110,25
3761,504110,3
3762,504130,25
3763,504130,23
3764,504210,23
3765,504210,28
3766,504230,1
3767,504230,25
3768,504230,23
3769,504240,1
3770,504240,4
3771,504240,23
3772,504260,4
3773,504260,23
3774,504280,23
3775,504280,28
3776,504280,2
3777,504310,4
3778,504310,23
3779,504310,28
3780,504370,1
3781,504370,37
3782,504380,25
3783,504380,23
3784,504380,3
3785,504390,23
3786,504400,25
3787,504400,4
3788,504400,23
3789,504410,25
3790,504420,1
3791,504420,23
3792,504450,1
3793,504450,25
3794,504450,23
3795,504450,2
3796,504460,9
3797,504460,70
3798,504470,1
3799,504470,2
3800,504470,70
3801,504490,1
3802,504500,1
3803,504500,25
3804,504500,4
3805,504500,9
3806,504560,4
3807,504560,23
3808,504560,28
3809,503620,1
3810,503620,23
3811,503620,3
3812,503630,25
3813,503630,4
3814,503650,25
3815,503650,23
3816,503680,1
3817,503680,23
3818,503680,70
3819,503690,1
3820,503690,23
3821,503700,1
3822,503700,25
3823,503700,4
3824,503700,23
3825,503700,3
3826,503700,2
3827,503700,70
3828,503710,1
3829,503710,25
3830,503710,4
3831,503710,23
3832,503710,28
3833,503710,2
3834,503730,1
3835,503730,25
3836,503730,23
3837,503750,1
3838,503750,4
3839,503750,23
3840,503770,1
3841,503770,25
3842,503770,23
3843,503770,28
3844,503770,70
3845,503780,1
3846,503780,25
3847,503780,23
3848,503780,28
3849,503820,25
3850,503820,23
3851,503830,25
3852,503830,23
3853,503830,3
3854,503860,23
3855,503900,1
3856,503900,4
3857,503900,23
3858,503900,28
3859,503900,18
3860,503940,28
3861,503940,2
3862,503950,23
3863,503950,28
3864,503950,2
3865,503960,4
3866,503960,23
3867,503960,2
3868,503980,25
3869,503980,23
3870,504000,25
3871,504000,4
3872,504010,54
3873,504010,70
3874,504050,1
3875,504050,25
3876,504050,23
3877,504050,28
3878,504090,1
3879,504090,23
3880,503090,4
3881,503100,1
3882,503100,4
3883,503100,23
3884,503100,2
3885,503130,1
3886,503130,25
3887,503130,4
3888,503130,23
3889,503130,2
3890,503140,1
3891,503140,25
3892,503140,23
3893,503140,3
3894,503150,4
3895,503150,23
3896,503150,28
3897,503180,1
3898,503180,23
3899,503210,1
3900,503210,25
3901,503210,23
3902,503210,3
3903,503210,2
3904,503280,23
3905,503290,23
3906,503290,3
3907,503290,28
3908,503300,25
3909,503300,23
3910,503300,28
3911,503340,1
3912,503340,4
3913,503340,29
3914,503350,1
3915,503350,25
3916,503350,23
3917,503350,2
3918,503370,23
3919,503370,28
3920,503370,70
3921,503390,1
3922,503390,25
3923,503390,70
3924,503400,25
3925,503400,23
3926,503410,1
3927,503410,23
3928,503450,25
3929,503450,3
3930,503460,23
3931,503480,1
3932,503480,25
3933,503480,4
3934,503480,23
3935,503480,3
3936,503550,1
3937,503550,25
3938,503550,23
3939,503560,4
3940,503560,23
3941,503560,28
3942,503560,2
3943,503580,1
3944,503580,25
3945,503580,4
3946,503580,23
3947,502600,4
3948,502600,23
3949,502600,28
3950,502600,70
3951,502650,4
3952,502650,18
3953,502700,1
3954,502700,23
3955,502700,18
3956,502740,23
3957,502740,2
3958,502750,25
3959,502770,4
3960,502770,23
3961,502770,28
3962,502780,25
3963,502780,23
3964,502800,1
3965,502810,23
3966,502810,3
3967,502810,28
3968,502810,2
3969,502820,25
3970,502880,1
3971,502880,23
3972,502910,1
3973,502910,25
3974,502910,4
3975,502910,23
3976,502920,1
3977,502920,23
3978,502920,70
3979,502940,4
3980,502940,23
3981,502990,25
3982,502990,4
3983,503010,1
3984,503010,25
3985,503010,23
3986,503010,28
3987,503050,4
3988,503060,25
3989,503060,4
3990,503070,25
3991,503070,4
3992,503080,25
3993,503080,4
3994,502090,25
3995,502090,23
3996,502100,4
3997,502100,23
3998,502140,23
3999,502140,3
4000,502150,4
4001,502200,2
4002,502210,4
4003,502210,23
4004,502230,4
4005,502230,23
4006,502230,3
4007,502230,2
4008,502240,73
4009,502240,25
4010,502240,23
4011,502280,1
4012,502300,1
4013,502300,23
4014,502320,1
4015,502320,4
4016,502320,23
4017,502340,51
4018,502340,53
4019,502340,60
4020,502340,70
4021,502370,2
4022,502400,1
4023,502400,4
4024,502400,23
4025,502400,2
4026,502410,1
4027,502410,28
4028,502420,1
4029,502420,28
4030,502430,28
4031,502440,1
4032,502440,28
4033,502450,28
4034,502460,28
4035,502460,2
4036,502470,4
4037,502470,28
4038,502470,2
4039,502480,51
4040,502480,53
4041,502480,57
4042,502520,23
4043,502520,28
4044,502520,2
4045,502530,25
4046,502530,4
4047,502530,23
4048,502540,1
4049,502540,23
4050,502550,1
4051,502550,37
4052,502550,29
4053,501740,1
4054,501740,4
4055,501740,29
4056,501740,70
4057,501760,1
4058,501760,25
4059,501760,4
4060,501760,23
4061,501840,23
4062,501850,25
4063,501850,4
4064,501850,23
4065,501850,9
4066,501860,1
4067,501860,23
4068,501860,3
4069,501860,2
4070,501930,4
4071,501930,23
4072,501940,1
4073,501940,25
4074,501940,23
4075,501950,1
4076,501950,25
4077,501950,23
4078,501950,3
4079,501950,2
4080,501970,25
4081,501990,25
4082,501180,1
4083,501180,25
4084,501180,3
4085,501190,28
4086,501190,18
4087,501220,1
4088,501220,4
4089,501220,23
4090,501220,9
4091,501220,28
4092,501220,18
4093,501270,23
4094,501270,2
4095,501270,70
4096,501300,25
4097,501300,23
4098,501310,1
4099,501310,25
4100,501310,23
4101,501310,3
4102,501320,23
4103,501320,28
4104,501350,73
4105,501350,74
4106,501350,1
4107,501350,23
4108,501410,1
4109,501410,25
4110,501410,23
4111,501430,25
4112,501430,23
4113,501430,2
4114,501440,4
4115,501440,23
4116,501440,28
4117,501450,25
4118,501450,4
4119,501450,23
4120,501450,70
4121,501480,1
4122,501480,23
4123,501500,2
4124,501530,1
4125,501530,23
4126,501590,1
4127,501590,25
4128,501610,51
4129,501610,52
4130,501610,53
4131,501610,57
4132,501610,58
4133,501610,59
4134,500690,23
4135,500690,2
4136,500710,1
4137,500710,25
4138,500710,37
4139,500710,23
4140,500710,29
4141,500710,3
4142,500750,23
4143,500750,9
4144,500750,28
4145,500750,18
4146,500750,70
4147,500760,1
4148,500760,4
4149,500760,23
4150,500790,1
4151,500790,23
4152,500810,3
4153,500870,4
4154,500870,23
4155,500880,4
4156,500880,23
4157,500880,70
4158,500920,25
4159,500920,4
4160,500920,23
4161,500920,2
4162,500920,70
4163,500940,1
4164,500940,4
4165,500940,23
4166,500980,1
4167,500980,25
4168,500980,2
4169,501020,1
4170,501020,23
4171,501020,9
4172,501030,25
4173,501030,23
4174,501030,3
4175,501030,2
4176,501050,4
4177,501050,37
4178,501060,1
4179,501060,25
4180,501080,28
4181,501090,23
4182,501090,28
4183,501110,1
4184,501110,23
4185,501110,28
4186,501110,18
4187,500260,1
4188,500260,23
4189,500320,25
4190,500320,23
4191,500340,1
4192,500340,23
4193,500350,1
4194,500350,25
4195,500350,23
4196,500360,1
4197,500360,4
4198,500360,37
4199,500360,23
4200,500360,18
4201,500420,1
4202,500420,23
4203,500420,70
4204,500470,51
4205,500470,54
4206,500470,70
4207,500480,1
4208,500480,23
4209,500480,28
4210,500480,18
4211,500480,70
4212,500500,57
4213,500500,58
4214,500550,25
4215,500580,4
4216,500590,4
4217,500670,1
4218,500670,23
4219,500680,1
4220,500680,23
4221,500680,9
4222,500680,28
4223,500680,18
4224,500680,2
4225,500110,1
4226,500110,25
4227,500110,4
4228,500110,9
4229,500110,28
4230,500110,18
4231,500120,1
4232,500120,23
4233,500140,4
4234,500140,23
4235,500170,4
4236,500170,28
4237,500180,1
4238,500180,25
4239,500180,4
4240,500180,23
4241,500180,3
4242,500190,2
4243,500220,4
4244,500220,2
4245,499610,1
4246,499610,4
4247,499610,23
4248,499610,28
4249,499620,1
4250,499620,25
4251,499620,4
4252,499620,28
4253,499660,1
4254,499660,23
4255,499660,28
4256,499660,2
4257,499760,25
4258,499760,23
4259,499760,70
4260,499890,1
4261,499890,23
4262,499900,23
4263,499940,23
4264,499940,2
4265,500090,1
4266,500090,23
4267,499230,1
4268,499230,23
4269,499230,70
4270,499330,4
4271,499330,23
4272,499330,2
4273,499340,1
4274,499340,25
4275,499340,23
4276,499370,4
4277,499370,23
4278,499370,2
4279,499400,1
4280,499420,4
4281,499420,23
4282,499440,4
4283,499440,23
4284,499460,1
4285,499460,25
4286,499460,4
4287,499460,23
4288,499510,1
4289,499510,25
4290,499510,4
4291,499520,25
4292,499540,25
4293,499540,23
4294,498720,1
4295,498720,4
4296,498720,23
4297,498720,2
4298,498740,1
4299,498740,23
4300,498740,18
4301,498830,1
4302,498830,25
4303,498830,23
4304,498850,4
4305,498850,23
4306,498850,2
4307,498940,1
4308,498940,29
4309,498940,28
4310,498980,1
4311,498980,4
4312,498980,23
4313,498980,18
4314,498990,1
4315,499070,23
4316,499070,28
4317,499070,18
4318,499070,2
4319,499100,25
4320,499100,4
4321,499110,25
4322,499110,4
4323,499120,25
4324,499120,4
4325,499140,4
4326,499140,23
4327,499210,73
4328,499210,1
4329,499210,9
4330,498240,25
4331,498280,25
4332,498280,23
4333,498280,28
4334,498300,25
4335,498300,23
4336,498300,3
4337,498310,51
4338,498310,53
4339,498310,60
4340,498310,70
4341,498330,25
4342,498330,23
4343,498340,1
4344,498340,25
4345,498340,23
4346,498340,3
4347,498360,4
4348,498360,23
4349,498370,4
4350,498370,23
4351,498370,18
4352,498380,1
4353,498380,23
4354,498450,23
4355,498460,73
4356,498460,1
4357,498460,25
4358,498460,23
4359,498460,28
4360,498460,2
4361,498500,1
4362,498500,25
4363,498500,23
4364,498500,3
4365,498550,23
4366,498550,3
4367,498550,2
4368,498570,9
4369,498570,28
4370,498580,1
4371,498580,25
4372,498580,23
4373,498600,25
4374,498600,4
4375,498600,37
4376,498600,23
4377,498600,28
4378,498620,25
4379,498620,23
4380,498630,1
4381,498630,25
4382,498630,70
4383,498660,4
4384,498660,23
4385,498660,18
4386,498680,25
4387,498680,23
4388,498700,1
4389,498700,25
4390,498700,23
4391,498700,3
4392,498700,70
4393,497850,23
4394,497850,28
4395,497850,2
4396,497860,1
4397,497860,25
4398,497860,37
4399,497860,23
4400,497860,29
4401,497860,3
4402,497880,4
4403,497880,23
4404,497880,2
4405,497880,70
4406,497940,1
4407,497940,25
4408,497940,37
4409,497940,29
4410,497940,3
4411,497940,2
4412,498000,1
4413,498000,23
4414,498030,4
4415,498040,4
4416,498050,25
4417,498050,4
4418,498190,1
4419,498190,4
4420,498190,23
4421,497400,25
4422,497400,23
4423,497420,4
4424,497420,28
4425,497440,1
4426,497440,25
4427,497440,4
4428,497450,4
4429,497450,23
4430,497460,25
4431,497460,3
4432,497470,4
4433,497470,23
4434,497470,3
4435,497470,2
4436,497480,4
4437,497480,23
4438,497480,18
4439,497510,1
4440,497510,2
4441,497560,37
4442,497560,23
4443,497560,3
4444,497580,25
4445,497580,4
4446,497590,1
4447,497590,25
4448,497590,4
4449,497590,23
4450,497640,25
4451,497640,4
4452,497640,37
4453,497640,23
4454,497670,1
4455,497670,23
4456,497680,4
4457,497680,23
4458,497700,4
4459,497700,23
4460,497700,28
4461,497700,18
4462,497710,1
4463,497710,25
4464,497710,23
4465,497720,28
4466,497730,25
4467,497730,23
4468,497780,25
4469,497780,23
4470,497790,25
4471,497800,25
4472,497800,23
4473,497800,3
4474,497800,2
4475,497820,37
4476,496890,25
4477,496890,23
4478,496910,52
4479,496930,25
4480,496930,4
4481,496930,23
4482,496940,25
4483,496940,23
4484,496940,3
4485,496950,1
4486,496950,4
4487,496950,23
4488,496950,28
4489,496960,1
4490,496960,4
4491,496960,23
4492,496980,1
4493,496980,4
4494,496980,23
4495,496980,2
4496,496990,1
4497,496990,25
4498,496990,4
4499,496990,23
4500,497000,1
4501,497000,25
4502,497000,23
4503,497000,2
4504,497020,25
4505,497020,4
4506,497040,4
4507,497040,23
4508,497050,4
4509,497050,23
4510,497060,1
4511,497060,23
4512,497080,1
4513,497080,25
4514,497080,23
4515,497100,1
4516,497100,25
4517,497100,4
4518,497100,23
4519,497100,18
4520,497150,52
4521,497150,57
4522,497160,52
4523,497160,57
4524,497180,9
4525,497180,28
4526,497190,1
4527,497190,4
4528,497190,23
4529,497260,4
4530,497260,28
4531,497270,1
4532,497270,23
4533,497270,29
4534,497270,70
4535,497280,4
4536,497280,23
4537,497300,1
4538,497300,25
4539,497300,23
4540,497310,53
4541,497310,54
4542,497310,55
4543,497310,56
4544,497360,25
4545,496440,25
4546,496440,23
4547,496440,70
4548,496460,23
4549,496460,28
4550,496460,2
4551,496480,25
4552,496480,4
4553,496480,23
4554,496480,2
4555,496490,53
4556,496490,57
4557,496530,4
4558,496530,23
4559,496530,2
4560,496550,1
4561,496550,4
4562,496550,23
4563,496550,29
4564,496590,1
4565,496590,25
4566,496590,4
4567,496590,23
4568,496610,4
4569,496610,23
4570,496620,1
4571,496620,23
4572,496630,23
4573,496630,28
4574,496640,23
4575,496650,1
4576,496650,23
4577,496660,72
4578,496660,73
4579,496660,74
4580,496660,1
4581,496660,25
4582,496660,23
4583,496660,70
4584,496670,25
4585,496670,4
4586,496670,23
4587,496680,4
4588,496680,23
4589,496680,2
4590,496690,25
4591,496690,4
4592,496690,23
4593,496730,25
4594,496730,23
4595,496730,3
4596,496730,2
4597,496740,4
4598,496740,23
4599,496740,28
4600,496750,23
4601,496750,28
4602,496760,25
4603,496790,4
4604,496790,23
4605,496790,28
4606,496790,18
4607,496810,1
4608,496820,25
4609,496820,23
4610,496820,70
4611,496850,4
4612,496850,23
4613,496850,2
4614,496030,25
4615,496030,4
4616,496070,1
4617,496070,70
4618,496080,23
4619,496120,25
4620,496120,4
4621,496120,23
4622,496190,25
4623,496190,4
4624,496230,1
4625,496230,23
4626,496250,23
4627,496250,18
4628,496250,70
4629,496260,25
4630,496260,4
4631,496290,1
4632,496290,23
4633,496290,3
4634,496300,23
4635,496300,28
4636,496300,2
4637,496310,1
4638,496310,25
4639,496310,23
4640,496320,1
4641,496320,25
4642,496320,4
4643,496320,23
4644,496340,25
4645,496340,23
4646,496340,3
4647,496350,25
4648,496360,9
4649,496360,28
4650,496360,18
4651,496380,4
4652,496380,23
4653,496380,28
4654,496390,1
4655,496390,23
4656,496400,25
4657,496400,23
4658,495540,1
4659,495540,23
4660,495550,1
4661,495550,4
4662,495550,18
4663,495560,23
4664,495560,28
4665,495560,2
4666,495570,1
4667,495570,25
4668,495570,4
4669,495570,23
4670,495570,9
4671,495570,28
4672,495570,18
4673,495570,2
4674,495580,1
4675,495580,37
4676,495580,23
4677,495580,2
4678,495600,1
4679,495600,4
4680,495600,23
4681,495600,2
4682,495680,1
4683,495680,23
4684,495700,25
4685,495720,1
4686,495720,23
4687,495730,4
4688,495730,23
4689,495760,25
4690,495760,23
4691,495770,1
4692,495770,4
4693,495770,23
4694,495780,4
4695,495780,23
4696,495820,1
4697,495820,23
4698,495830,4
4699,495890,4
4700,495890,23
4701,495900,1
4702,495900,4
4703,495900,23
4704,495910,1
4705,495910,25
4706,495910,37
4707,495910,29
4708,495910,3
4709,495960,25
4710,495960,4
4711,495960,23
4712,495990,25
4713,495990,4
4714,495990,23
4715,496000,1
4716,496000,25
4717,496000,4
4718,496000,23
4719,496000,28
4720,495050,1
4721,495090,4
4722,495110,25
4723,495110,4
4724,495140,1
4725,495140,25
4726,495200,1
4727,495200,23
4728,495200,3
4729,495230,1
4730,495230,23
4731,495280,3
4732,495290,9
4733,495290,28
4734,495290,18
4735,495300,28
4736,495320,25
4737,495320,4
4738,495320,23
4739,495320,28
4740,495390,4
4741,495520,18
4742,494580,1
4743,494580,25
4744,494580,23
4745,494580,9
4746,494600,1
4747,494600,23
4748,494670,4
4749,494670,28
4750,494670,2
4751,494700,1
4752,494700,25
4753,494700,23
4754,494720,4
4755,494720,23
4756,494740,25
4757,494780,4
4758,494790,23
4759,494810,25
4760,494810,23
4761,494830,4
4762,494830,23
4763,494830,28
4764,494850,4
4765,494850,28
4766,494850,18
4767,494960,1
4768,494960,25
4769,494970,4
4770,494970,23
4771,494980,1
4772,494980,25
4773,494980,23
4774,494980,3
4775,494990,1
4776,494990,4
4777,494990,23
4778,495010,4
4779,495010,23
4780,495010,2
4781,495030,1
4782,495030,4
4783,495030,37
4784,495030,23
4785,495030,28
4786,495030,2
4787,494160,25
4788,494160,23
4789,494160,3
4790,494170,25
4791,494170,4
4792,494170,23
4793,494220,2
4794,494230,25
4795,494230,4
4796,494230,23
4797,494230,28
4798,494290,1
4799,494290,23
4800,494310,1
4801,494310,25
4802,494310,23
4803,494310,18
4804,494310,70
4805,494350,4
4806,494350,28
4807,494350,18
4808,494360,25
4809,494360,23
4810,494370,1
4811,494370,23
4812,494370,70
4813,494380,28
4814,494380,18
4815,494430,1
4816,494430,25
4817,494430,23
4818,494430,3
4819,494430,70
4820,494440,25
4821,494450,25
4822,494460,25
4823,494470,25
4824,494530,1
4825,494530,25
4826,494530,23
4827,493670,1
4828,493670,23
4829,493710,1
4830,493710,25
4831,493710,23
4832,493720,25
4833,493720,4
4834,493720,23
4835,493770,4
4836,493770,23
4837,493770,3
4838,493780,1
4839,493780,23
4840,493780,28
4841,493790,23
4842,493790,18
4843,493810,37
4844,493810,23
4845,493820,1
4846,493820,23
4847,493840,1
4848,493900,28
4849,493900,2
4850,493920,1
4851,493980,4
4852,494000,1
4853,494020,23
4854,494040,4
4855,494040,23
4856,494040,28
4857,494040,70
4858,494050,4
4859,494050,23
4860,494050,28
4861,494050,18
4862,494050,2
4863,494090,4
4864,494100,25
4865,494100,23
4866,494120,1
4867,494120,25
4868,494120,4
4869,494120,23
4870,493180,1
4871,493180,23
4872,493200,25
4873,493220,23
4874,493220,28
4875,493220,2
4876,493290,4
4877,493290,18
4878,493310,1
4879,493320,1
4880,493340,1
4881,493340,25
4882,493340,4
4883,493340,28
4884,493340,2
4885,493380,23
4886,493380,2
4887,493410,1
4888,493410,23
4889,493450,4
4890,493490,23
4891,493490,9
4892,493490,28
4893,493500,9
4894,493540,1
4895,493540,25
4896,493540,4
4897,493540,23
4898,493580,25
4899,493620,4
4900,493620,23
4901,493620,18
4902,493650,1
4903,493650,4
4904,493650,23
4905,493000,1
4906,493000,25
4907,493000,23
4908,493040,23
4909,493060,1
4910,493060,4
4911,493060,23
4912,493080,23
4913,493080,3
4914,493080,2
4915,493100,23
4916,493100,70
4917,493110,1
4918,493110,23
4919,493110,2
4920,492710,4
4921,492710,23
4922,492710,28
4923,492710,18
4924,492800,37
4925,492850,4
4926,492850,23
4927,492850,2
4928,492860,1
4929,492860,25
4930,492860,23
4931,492860,3
4932,492870,1
4933,492870,3
4934,492170,1
4935,492170,25
4936,492170,4
4937,492170,23
4938,492170,2
4939,492180,1
4940,492180,25
4941,492180,23
4942,492200,23
4943,492200,18
4944,492220,25
4945,492220,23
4946,492230,2
4947,492270,1
4948,492270,25
4949,492270,23
4950,492280,25
4951,492280,4
4952,492280,28
4953,492290,1
4954,492290,23
4955,492290,3
4956,492290,2
4957,492340,1
4958,492340,4
4959,492340,23
4960,492340,18
4961,492340,70
4962,492370,25
4963,492370,23
4964,492370,3
4965,492400,1
4966,492400,23
4967,492410,1
4968,492410,23
4969,492430,25
4970,492430,23
4971,492490,1
4972,492490,23
4973,492500,1
4974,492500,25
4975,492500,23
4976,492500,3
4977,492530,23
4978,492530,2
4979,492560,23
4980,492600,25
4981,492600,23
4982,492610,1
4983,492610,25
4984,492610,4
4985,492610,23
4986,492610,3
4987,491650,23
4988,491660,1
4989,491660,23
4990,491660,3
4991,491670,2
4992,491700,4
4993,491700,23
4994,491700,28
4995,491710,1
4996,491710,4
4997,491710,23
4998,491710,28
4999,491720,1
5000,491720,23
5001,491770,1
5002,491790,37
5003,491790,23
5004,491790,28
5005,491800,37
5006,491800,23
5007,491800,28
5008,491830,1
5009,491830,4
5010,491830,23
5011,491950,25
5012,491950,23
5013,491950,28
5014,492080,25
5015,492080,23
5016,492090,28
5017,492160,4
5018,492160,28
5019,491280,1
5020,491280,9
5021,491280,28
5022,491280,18
5023,491330,4
5024,491330,23
5025,491330,2
