,id,name,required_age,is_free,developers,review_score,total_positive,total_negative,total_reviews
738,1166230,1812: Napoleon Wars,0,False,First Games Interactive,7,14,1,15
739,1166240,Asian Riddles,0,False,Creobit,0,4,3,7
740,1166250,Mahjong Gold,0,False,Creobit,0,0,2,2
741,1166290,Death and Taxes,0,False,Placeholder Gameworks,8,1298,154,1452
742,1166320,Hentai Shiri,0,False,GentleDriver,0,4,0,4
743,1166350,Alexis Almighty: Daughter of Hercules,0,False,Jetdogs Studios,0,1,2,3
744,1165740,Match Solitaire,0,False,David Taylor,0,2,0,2
745,1165750,PAGAN: Autogeny,0,False,Oleander Garden,7,19,2,21
746,1165820,Super Rebellion,0,False,Colossus Game Studio,0,4,1,5
747,1165830,Final Mission VR,0,False,OCIO Games,0,1,0,1
748,1165840,The Strange Story Of Brian Fisher: Chapter 1,0,False,Intetic,6,14,5,19
749,1165860,6.0,0,False,Tamerlan Satualdypov,6,14,4,18
750,1165870,Mahou Arms,0,False,Dischan Media,8,103,16,119
751,1165910,Humanity,0,False,Crafty Game Lab,7,8,2,10
752,1165960,Things That Bounce and Explode,0,False,LNDFRR,0,7,0,7
753,1166000,Battleships and Carriers - Pacific War,0,False,Light Strategy Series,0,5,2,7
754,1166100,Danger Course VR,0,False,Cesar G.,0,0,1,1
755,1165140,Picross Love,0,False,Inlet Pipe Productions,5,9,5,14
756,1165180,Knight Eternal,0,False,Joshua Keith,7,10,1,11
757,1165270,Synthesis Universe -Episode 00-,0,False,OlivierJT,7,23,4,27
758,1165280,Shuffle World,0,False,NanningsGames,0,1,2,3
759,1165350,Garbage Classification Simulator 垃圾分类模拟器,0,False,Barry's Lab,0,0,1,1
760,1165380,To Be Headed Or Not To Be,0,True,Fruits of Yggdrasil Studio,5,18,10,28
761,1165400,Stellar Commanders,0,False,Blindflug Studios AG,6,8,3,11
762,1165420,Detective Solitaire. Butler Story,0,False,Somer Games,0,3,1,4
763,1165460,Unlit,0,False,Clockworks,0,0,1,1
764,1165490,New Tricks for Old Gods,0,False,James K. Isaac,0,1,0,1
765,1165540,MAD Maze,0,False,MAD Dev Studio,0,1,0,1
766,1165590,It Will Find You,0,False,Mega Sloth Studios,0,2,2,4
767,1164660,SHOOTING CHICKEN BRUTAL SUCKERS,0,False,KoheiGallery,0,2,1,3
768,1164690,Wigmund. The Return of the Hidden Knights,0,False,The Scholastics,6,13,5,18
769,1164740,Salting the Earth,0,False,BitterBerries,7,43,2,45
770,1164750,Hospitality VR,0,False,David Flossdorf,6,35,13,48
771,1164910,Doll,0,False,Braisque,0,5,0,5
772,1164930,Lustful Survival,0,False,Anka,3,3,18,21
773,1164970,Dogs of Wallstreet,0,False,TeamSmoothBear,0,8,0,8
774,1164990,Skin Witch,0,False,Blackwood Specter,0,0,2,2
775,1165020,Legend of Everything,0,False,Kidalang,0,1,0,1
776,1165090,Restaurant Solitaire: Pleasant Dinner,0,False,Somer Games,0,3,0,3
777,1165100,Tasty Jigsaw: Happy Hour  (拼图),0,False,Somer Games,0,1,0,1
778,1164290,Aluna: Sentinel of the Shards,0,False,Digiart Interactive,0,7,1,8
779,1164310,Fairytale Solitaire. Witch Charms,0,False,Somer Games,0,3,0,3
780,1164330,Smile To Fly,0,False,no.rest,0,4,0,4
781,1164440,Extreme Offroad Monster Simulator,0,False,A Nostru,0,2,2,4
782,1164470,[MISC] TIMELINES,0,False,Misc.261,0,7,1,8
783,1164520,The Book Of Yorle: Save The Church,0,False,YorleTech,0,0,1,1
784,1164550,Disc Golf Adventure VR,0,False,Brian Macumber,0,6,1,7
785,1163730,Motor Assailant,0,False,DSW Games,0,3,1,4
786,1163910,Brass Brigade,0,False,Henry Kucab,8,229,27,256
787,1163950,A Dragon's Tale VR,0,False,Spillage Games,0,1,1,2
788,1163960,Paranormal Files: Hook Man's Legend Collector's Edition,0,False,Elephant Games,0,3,0,3
789,1163980,Crazy Shopping,0,False,Qmax Inc.,0,2,0,2
790,1163990,Starexcess,0,False,Super16bits,0,1,1,2
791,1164000,六阶谜题 six-step mystery,0,False,章鱼罐头制作组,0,1,0,1
792,1164010,Mouse Cursor,0,False,chengcong,6,23,6,29
793,1164050,When The Past Was Around,0,False,Mojiken,9,498,23,521
794,1164060,The Last Show of Mr. Chardish,0,False,Punk Notion,7,11,2,13
795,1163290,Vortex Attack EX,0,False,KaleidoGames,0,5,3,8
796,1163300,visser,0,False,Sokpop Collective,0,4,3,7
797,1163320,Zombie horde,0,False,金克斯,0,0,3,3
798,1163340,Carrier Battles 4 Guadalcanal - Pacific War Naval Warfare,0,False,Avalon Digital,8,74,10,84
799,1163460,Daenerys doesn’t want Hentai,0,False,SeedWall,5,15,8,23
800,1163470,Give Up The Dupe,0,False,SilbinaryWolf,0,4,0,4
801,1163490,Gangsters 1920,0,False,Sunlight Games,0,0,1,1
802,1163500,Warp Drive,0,False,Supergonk,6,12,4,16
803,1163550,Captain Tsubasa: Rise of New Champions,0,False,TAMSOFT CORPORATION,5,380,196,576
804,1163560,SuperEpic: The Entertainment War,0,False,Undercoders,5,16,11,27
805,1163570,skidlocked,0,False,Sokpop Collective,0,5,0,5
806,1163590,Bullet Girls Phantasia,18,False,SHADE Inc.,8,90,14,104
807,1163600,Omega Labyrinth Life,16,False,Matrix,6,53,14,67
808,1163620,Haunted: Poppy's Nightmare,0,False,Enigma Entertainment,0,0,1,1
809,1163660,Soul Reaper,0,False,Power Level Studios Inc.,5,8,7,15
810,1162880,Pax Ruthenia,0,False,Venezem,0,2,2,4
811,1162900,Iron Blood VR,0,False,Renderise,0,2,2,4
812,1162920,Time of the Moon,0,False,Dawnfox,0,2,0,2
813,1162950,>Connect,0,False,SheeyeDev,0,0,2,2
814,1162960,Angry Video Game Nerd I & II Deluxe,18,False,FreakZone Games,8,225,6,231
815,1163040,Billion Road,0,False,BANDAI NAMCO Entertainment Inc.,6,49,16,65
816,1163090,Boot Camp Fitness,0,False,Kevin Baker,7,17,0,17
817,1163140,Shanghai Office Simulator,0,False,机迷工作室,0,6,3,9
818,1163150,Unfamiliar,0,False,Mana Tea Games,5,11,5,16
819,1163170,Music Desktop,0,False,chengcong,0,3,0,3
820,1162520,Richman10,0,False,"Softstar Technology (Beijing) Co.,Ltd",5,108,83,191
821,1162560,"Ciconia When They Cry - Phase 1: For You, the Replaceable Ones",0,False,07th Expansion,8,172,12,184
822,1162590,Halloween with Veronica,0,False,Lesson of Passion,5,9,6,15
823,1162630,Solitaire Call of Honor,0,False,DigiMight,0,1,0,1
824,1162640,Adventure mosaics. Forest spirits,0,False,DigiMight,0,1,0,1
825,1162650,Ken ga Kimi,0,False,Rejet,0,5,0,5
826,1162670,Blocks!: Julius Caesar,0,False,Avalon Digital,5,10,13,23
827,1162680,Stigmatized Property | 事故物件,0,False,Chilla's Art,8,227,48,275
828,1162690,House Number 666,0,False,Anamik Majumdar,0,2,2,4
829,1162730,Deep Ocean Rush,0,False,TeamB,0,0,3,3
830,1162750,Songs of Syx,0,False,Gamatron AB,9,538,18,556
831,1162760,MMY: Otherworld Mystery,0,False,Dnovel,0,4,0,4
832,1162170,Below Sunshade,0,False,Arvus Games,5,21,11,32
833,1162280,Eternal Hope,0,False,Doublehit Games,7,28,2,30
834,1162290,Easy hentai puzzle 2,0,False,Laush Dmitriy Sergeevich,0,1,3,4
835,1162320,AVA: Dark History,0,False,Dnovel,0,4,0,4
836,1162350,Drill Down,0,False,Dakror Games,7,21,5,26
837,1162370,Paper - A Game of Folding,0,False,Bryce Summer,0,2,0,2
838,1162430,Salad Fields,0,False,Resni,7,13,0,13
839,1162440,Explosive Jake,0,False,PigeonDev,0,4,2,6
840,1162470,IIslands of War,0,False,jwiggs,8,51,7,58
841,1162480,DIMENSION REIGN - ROGUELIKE DECKBUILDER,0,False,ScopeNext Inc,7,15,3,18
842,1161660,Puzzlection,0,False,MiCake,0,2,0,2
843,1161670,CRASH THE GAME,0,False,Kev Jackson,0,1,0,1
844,1161680,Bomb Bowling 2,0,False,grin robot,0,1,0,1
845,1161870,Epiphyllum in Love,0,False,#workshop,0,8,1,9
846,1161880,Vaporum: Lockdown,0,False,"Fatbot Games, s. r. o.",8,71,13,84
847,1161900,Door2:Key,0,False,SVGames,4,4,8,12
848,1161910,Exile Squadron,0,False,One Bit Studio,0,3,1,4
849,1161930,東方幻夢箋 ~ Touhou Phantasm Dream,0,False,Lonhong Team,0,2,0,2
850,1162010,奇幻与砍杀2 Fantasy & Blade Ⅱ,0,False,绝汪,0,1,0,1
851,1162050,Knockout Party,0,False,Toxic studio,5,9,8,17
852,1162070,喵可莉的兔玩偶 - Nyakori's Rabbit Doll,0,False,赤瞳大白猫,8,55,3,58
853,1162130,Windbound,0,False,5 Lives Studios,5,211,133,344
854,1161270,Freud Gate,0,False,Sailors Moon Studios,5,30,13,43
855,1161300,The Legend of Crystal Valley,0,False,Cateia Games,0,1,0,1
856,1161320,东方幻昼梦~ Touhou Fantasy Day,0,False,Abudory,0,0,3,3
857,1161330,Record Life,0,False,创克游戏工作室,0,1,0,1
858,1161360,Shisensho Solitaire,0,False,Nick Ramsay,7,22,0,22
859,1161430,Noosphere,0,False,KOEX studio,7,13,3,16
860,1161490,MotoGP™20,0,False,Milestone S.r.l.,8,771,81,852
861,1161510,Lithium Inmate 39 Relapsed Edition,12,False,Stoneball L.L.C.,0,2,1,3
862,1161570,Dark Parables: Portrait of the Stained Princess Collector's Edition,0,False,Eipix Entertainment,6,11,3,14
863,1161650,Sakura Gamer 2,0,False,Winged Cloud,7,28,3,31
864,1160700,Particle Wars,0,False,HaDe Games,7,13,1,14
865,1160780,LoliTower,0,False,XCGames,0,1,1,2
866,1160790,The Legend of Dark Witch Renovation,0,False,INSIDE SYSTEM,0,6,0,6
867,1160800,Rainbow Robin,0,False,DigiPlox,0,1,1,2
868,1160820,Bewitched,0,False,Graven Visual Novels,0,8,0,8
869,1160850,Black Office - Entertainment Department,18,False,H-Keration,0,0,1,1
870,1160870,Dinosaur Hunting Patrol 3D Multiplayer Online,0,True,Vicente Rosell Roig,0,7,0,7
871,1160880,Paul's World,0,False,Cloaz Studio,0,7,2,9
872,1160900,Antarctic Girl 南極娘,0,False,Antarctic aliens,0,1,1,2
873,1160950,Yomi Alliance,0,False,Bruni Multimedia,5,19,13,32
874,1160980,Legendary Arcane 2 Universe,0,False,Maxime Côté,0,1,0,1
875,1161120,A Ghostly Tale,0,False,Renee Beaulieu,0,1,0,1
876,1161180,Funbag Fantasy: Sideboob Story 2,0,False,Waffle,7,12,0,12
877,1161190,Natsu no Iro no Nostalgia,0,False,MOONSTONE,0,3,0,3
878,1160410,Hentai Balloons,18,False,Reddiamondgames,6,8,3,11
879,1160440,PARANOIHELL,0,False,games by lum,7,10,0,10
880,1160480,Boot : Game Dev Sim,0,False,Ghost roots,0,1,6,7
881,1160500,AstronTycoon2: Ritual,0,False,ANG People s.r.o.,5,5,5,10
882,1160580,Model Melissa,0,False,Dharker Studio,5,7,5,12
883,1160610,Future Girls,0,False,Dharker Studio,0,8,0,8
884,1160620,Summer Days,0,False,Dharker Studio,7,8,2,10
885,1160670,Shrine to Anubis,0,False,Stuart Foley,0,4,0,4
886,1160100,Pixel Art Hentai Trap Hot Spring,0,False,Uzura Studio,0,2,0,2
887,1160190,Player One,0,False,Prime2Gold,0,1,0,1
888,1160330,Fight of Animals,0,False,Digital Crafter,8,162,4,166
889,1160360,Miscreation: Evolve Your Creature!,0,False,Chronicle Ltd,5,73,54,127
890,1159640,ANIME - World War II,0,False,Konnichiwa Games,8,455,78,533
891,1159680,Silent Sector,0,False,Rake in Grass,7,30,5,35
892,1159700,Knights of Light: The Prologue,0,False,Rumbling Games Studio,3,3,21,24
893,1159770,RaceXXL Space,0,False,Sars Medya,0,1,0,1
894,1159890,Supercar Drift,0,False,PLAYWHIZ GAMES Pvt Ltd,0,1,0,1
895,1159940,Astrodition,0,False,Astrodition Development,0,2,0,2
896,1160020,AshenForest,0,False,GentleRaven Games,7,23,2,25
897,1160040,Human Factory,0,False,Fire Cycle Games,0,2,0,2
898,1160050,There is a Thief in my House VR,0,False,Kucki,0,3,2,5
899,1159360,MeiQi Season1,0,False,QZQ Studio,0,1,0,1
900,1159450,Hayfever,0,False,Pixadome,7,19,1,20
901,1159480,BOW MAN,0,False,DMM VR lab,0,1,0,1
902,1159500,Ghost Files 2: Memory of a Crime,0,False,Brave Giant LTD,6,21,6,27
903,1159520,Twists of My Life,0,False,Novel,5,112,52,164
904,1159540,Fear the Dark Unknown,0,False,Dreamlight Games Studios SL,6,23,6,29
905,1159590,Lost In Dungeon,0,False,BT Studios,0,0,3,3
906,1159610,Neighbourhood Loot,0,False,Arzifact Studios,0,3,0,3
907,1158820,Mahjong Royal Towers,0,False,Creobit,0,0,1,1
908,1158830,1001 Jigsaw Castles And Palaces,0,False,Creobit,0,2,0,2
909,1158840,记忆重现/Rememory,0,False,深圳市百恩互动娱乐有限公司,0,2,0,2
910,1158850,The Great Ace Attorney Chronicles,0,False,"CAPCOM Co., Ltd.",8,480,18,498
911,1158910,Dream Detective,0,False,Century Game,0,5,1,6
912,1158970,Westmark Manor,0,False,Nodbrim Interactive,5,16,7,23
913,1159020,Your Anime Waifu,0,False,Your Waifu Factory,0,2,1,3
914,1159260,PANDARA,0,False,leimonya,0,3,0,3
915,1158310,Crusader Kings III,0,False,Paradox Development Studio,8,20411,1382,21793
916,1158320,Hentai: Memory leak,0,False,Crew Lab,7,16,4,20
917,1158390,Divan Chronicles,0,False,HJ GAMES,0,0,1,1
918,1158410,Mole Game,0,False,Joel D.,7,11,0,11
919,1158430,Jane Westlake Adventures - The Mystery Train,0,False,exosyphen studios,0,0,2,2
920,1158470,Voxelgram,0,False,Procedural Level,8,147,4,151
921,1158650,MindLess,0,False,Marco S Hampel,0,0,1,1
922,1158690,Uncharted Ocean,0,False,HiRabbit,6,62,17,79
923,1158720,Causality,0,False,WAFFLE GAMES,0,6,1,7
924,1157850,Interphase,0,False,The Assembly Line,0,1,0,1
925,1157860,Waterloo,0,False,Turcan Research Systems,0,1,0,1
926,1157890,The Binding of YOU,0,False,StarSystemStudios,0,0,1,1
927,1157910,Voxel Scavenger,0,False,ZUGALU ENTERTAINMENT,0,4,0,4
928,1157940,Gnomes & Goblins,0,False,"Wevr, Inc.",6,55,19,74
929,1157980,Ball Pit Simulator,0,False,Drew J. Stivers,0,1,0,1
930,1158010,UnHolY ToRturEr,0,False,UnholY CreatioN,6,19,7,26
931,1158150,Viking Brothers 6,0,False,Yustas Game Studio,0,2,0,2
932,1158230,Hunter's Soul,0,False,HUNTERS,0,0,1,1
933,1158260,Heroes of Hellas Origins: Part One,0,False,Jaibo Games,7,14,0,14
934,1158280,Legion 51,0,False,Nik Zayne,8,50,7,57
935,1158290,Mini Words - minimalist puzzle,0,False,Mens Sana Interactive,8,54,1,55
936,1157620,Magical MILFs,0,False,Miel,5,20,9,29
937,1157640,Sakura Fox Adventure,0,False,Winged Cloud,7,38,5,43
938,1157650,Halloween Pumpkin Smasher VR,0,False,VRX,0,3,0,3
939,1157670,Hepta Beats,0,False,Matheus Bigatão,0,5,0,5
940,1157750,CATGIRL LOVER 2,0,False,CUTE ANIME GIRLS,6,59,15,74
941,1157780,Ace of Space,0,False,StarSystemStudios,0,3,0,3
942,1157810,Dark City: Vienna Collector's Edition,0,False,Friendly Fox,0,7,0,7
943,1157820,RUNNER HEROES: The curse of night and day,0,False,IKIGAI Play,0,1,0,1
944,1156910,Galactic Management,0,False,Corkscrew Developments,0,0,2,2
945,1156980,Nijowari: Where Angels Fall,0,False,Tsukiakari Studios,0,3,1,4
946,1157010,Him and I,0,False,Xenmentia Softworks,0,4,0,4
947,1157040,Arkan: The dog adventurer,0,False,Madao Studio,0,2,1,3
948,1157080,Three Of a Fish,0,False,George,0,1,1,2
949,1157120,Zombie Season,0,True,Nic Schubert,0,0,1,1
950,1157220,Nebuchadnezzar,0,False,Nepos Games,6,244,79,323
951,1157260,GEESE vs CTHULHU,0,False,Anatoliy Loginovskikh,7,9,1,10
952,1157300,Last Shark Standing,0,False,Shark Fin Games,7,13,0,13
953,1157320,Hexagun,0,False,GraphXGames,0,3,1,4
954,1157340,Hentai Killer,0,False,PlatSTUDIO,8,398,85,483
955,1156420,Temply Girls,0,False,Red-Pixel,0,0,1,1
956,1156550,Heroes Of Avranche,0,False,Kumova Slama,0,6,1,7
957,1156590,Morels: The Hunt,0,False,Abrams Studios,8,57,11,68
958,1156630,A NIGHTMARE'S TRIP,0,False,SKY HOUR WORKS,7,19,1,20
959,1156640,Cube Attack,0,False,Pug Studio,0,1,0,1
960,1156650,Hero Of The Forest,0,False,MediocreArc,0,1,1,2
961,1156670,Balls!🤬🍆,0,False,butcha,7,15,1,16
962,1156680,Swinger-Man,0,False,Andreas Gullberg Larsen,0,3,1,4
963,1156730,Holy Knight Luviria,0,False,Daijyobi Institute,5,15,7,22
964,1156780,Teragard,0,False,Michael Squirrel,0,2,0,2
965,1156810,Channel Player,0,False,Applet LLC,0,0,1,1
966,1156900,Output Pasture,0,False,DuskDogStudio,0,1,1,2
967,1155930,Harakatsu 2,0,False,INTERHEART glossy,0,1,0,1
968,1155940,Help! I am REALLY horny!,0,False,Professional Villains,7,11,1,12
969,1155950,Treasure Tomb VR,0,False,LA12 Studios,0,1,3,4
970,1155960,HENTAI EXOTICA vol.2,0,False,Elementarium games,0,7,1,8
971,1155980,Princess Maker ~Faery Tales Come True~ (HD Remake),0,False,"CFK Co., Ltd.",0,6,1,7
972,1155990,Hentai Eroshojo,0,False,GentleDriver,0,5,2,7
973,1156000,Raindancer,0,False,Strange Creatures Studio LLC,8,63,7,70
974,1156030,Spectating Simulator The Racing,0,False,Sensei Games,0,0,2,2
975,1156050,Girl Kill Zombies,0,False,GK,5,5,5,10
976,1156120,DOOMBRINGER,0,False,Anomic Games,7,26,0,26
977,1156130,Safari Grounds - The Wilpattu Leopard,0,False,Upulanka Premasiri,0,0,1,1
978,1156200,VirtuaLiron - Immersive YOGA practice,0,False,Oshri,0,0,2,2
979,1156250,The Exorcist: Legion VR (Deluxe Edition),0,False,Wolf & Wood Interactive Ltd,8,60,14,74
980,1156360,Peaceful Days,0,False,Nhat Nguyen,8,64,4,68
981,1155460,The Academy: The First Riddle,0,False,Pine Studio,5,13,10,23
982,1155480,Doors of Silence - the prologue,0,False,Blackbite Interactive,0,2,3,5
983,1155490,Dual Blade ~ Battle of The Female Ninja ~,0,False,BEIO WOLF LTD.,0,0,2,2
984,1155500,Tower Empire Builder,0,False,Rice Rocket,0,0,2,2
985,1155560,Hooks And Shotguns,0,False,Fifth Edge Studios,0,2,0,2
986,1155620,VITAL,0,False,Icehelm,0,1,1,2
987,1155660,The Deed II,0,False,Pilgrim Adventures,7,21,2,23
988,1155670,Living with a Scarecrow,0,False,鐵日,0,2,1,3
989,1155680,Through The Dust,0,False,So Dank Studio,0,1,3,4
990,1155720,Why Is There A Girl In My House?!,0,False,Betulasoft,7,38,3,41
991,1155790,Dreamland Solitaire: Dragon's Fury,0,False,Adept Studios GD,0,6,0,6
992,1155800,Voyagers,0,False,Enki,0,2,1,3
993,1155810,Santa's Visit,0,False,Virtual Anarchy Studios,0,4,2,6
994,1155830,CHERNOBYL: The Untold Story,0,False,Mehsoft,6,24,7,31
995,1155880,The Bonfire 2: Uncharted Shores,0,False,Xigma Games,5,34,29,63
996,1155910,Dice Defenders,0,False,Full Screen Sorcery,0,1,1,2
997,1155920,Snow Clearing Driving Simulator,0,False,A Nostru,0,1,2,3
998,1154990,War Saber,0,False,Pixel Framers LLC,4,5,10,15
999,1155090,Shadows of time,0,False,GeekZebra,0,1,0,1
1000,1155130,Block Fall Simulator 2019,0,False,JumpPadGames,0,4,0,4
1001,1155230,Extend Desktop,0,False,chengcong,0,1,1,2
1002,1155290,Cartoon Kreedz: Christmas Season,0,False,Modii Games,0,1,0,1
1003,1155340,Rescue Team: Evil Genius,0,False,Platinum Games,0,3,0,3
1004,1155410,Trials of Harmony ~ A Found Phone Mystery Visual Novel,0,False,SilverTabbyCat - Visual Novel Games,7,10,1,11
1005,1155420,Dino Zoo Transport Simulator,0,False,Horse Games,0,6,2,8
1006,1154560,Counter Terrorism - Minesweeper,0,False,Black Phoenix Studio,0,0,1,1
1007,1154640,Safe Climbing,0,False,Flat Cat Games,0,2,2,4
1008,1154650,GSpot Master,0,False,Peach Beach,0,5,4,9
1009,1154680,The Guise,0,False,Rasul Mono,6,7,3,10
1010,1154700,"The diary of the cheating young married woman, Yuka.",0,False,Magical Girl Club,0,7,2,9
1011,1154730,Panic Diet!!,0,False,Panic OK!!,5,6,5,11
1012,1154790,XIII,0,False,PlayMagic,2,43,354,397
1013,1154810,Going Under,0,False,Aggro Crab,8,1036,57,1093
1014,1154840,Shadow Empire,0,False,VR Designs,8,312,64,376
1015,1154850,9th Dawn III,0,False,Valorware,8,226,25,251
1016,1154940,Football: The Hardest Job,0,False,Cleardot Games,0,6,1,7
1017,1154080,Rugby League Team Manager 3,0,False,Alternative Software Ltd,8,46,11,57
1018,1154110,Steamy Sextet,0,False,Belgerum,6,92,27,119
1019,1154160,CRYPTIC,0,False,Shoho Games,0,2,0,2
1020,1154210,Convenience Store,0,False,ChaoYe Liu,0,0,1,1
1021,1154290,Rambunny,0,False,Rambunny,0,0,1,1
1022,1154300,The Equinox Hunt,0,False,EvilStar Studios,7,14,1,15
1023,1154340,Night Road,0,False,Jared Skinner,0,4,0,4
1024,1154480,Vicious Gambling Agreement,0,False,FANG,0,2,1,3
1025,1154490,Grid Creeps,0,False,Dustin Bledsoe,0,2,0,2
1026,1153550,Dark Fairy Fantasy,0,False,JustE Fantasy,0,0,1,1
1027,1153570,Hyperventila,0,False,Tymen Muller,0,0,1,1
1028,1153670,Hentai Cosplay Elf,0,False,IR Studio,7,13,1,14
1029,1153690,Hentai Best Girls,0,False,Kotovodk Studio,0,2,3,5
1030,1153700,Eternal Magic,0,True,Duoyi,0,0,1,1
1031,1153730,SteamCity Chronicles - Rise Of The Rose,0,False,FeelThere,0,0,2,2
1032,1153840,Snow Island,0,False,MACKINN7,0,2,1,3
1033,1153850,Super Space Towers,0,False,Happy Cactus Games Limited,0,5,0,5
1034,1153860,Instacalm VR,0,False,Neurotechnology,0,1,2,3
1035,1153890,Trailing Girl,18,False,artant,0,1,6,7
1036,1153930,Easy Shooter,0,False,Funny Games,0,2,3,5
1037,1153980,Darkness Maze Cube - Hardcore Puzzle Game,0,False,YAW Studios,7,14,1,15
1038,1153990,Hacker Evolution - 2019 HD remaster,0,False,exosyphen studios,0,1,1,2
1039,1154010,Marshmallow Madness,0,False,Spaceloom Studios AB,0,0,1,1
1040,1153200,Wormskull,0,False,Wolfs Moon Studios,7,32,1,33
1041,1153220,Mahjong Dimensions 3D - Fantasy Anime,0,False,Boogygames Studios,0,1,0,1
1042,1153250,VVVVV,0,False,BekkerDev Studio,4,4,9,13
1043,1153260,Underponder,0,False,Kausemus,0,4,2,6
1044,1153330,Puzzle Patrol,0,False,Iterative Interactive,0,2,0,2
1045,1153370,Bumble Butt,0,False,Wonderthing,0,1,0,1
1046,1153430,Love wish,0,False,Double W,8,112,21,133
1047,1153460,Axegend VR,0,False,Subversion Squad Studio,7,15,1,16
1048,1153470,Empire Live,0,False,Osmose Studio,0,3,1,4
1049,1152670,Operation: Cheek Clapper,0,False,Satrio Dewantono,0,6,0,6
1050,1152800,Buggy Bump,0,False,MoonShine Games,0,0,1,1
1051,1152810,Love with Kadyrov,0,False,Taxincrease,0,3,2,5
1052,1152820,Everslash,0,False,Jaemin Park,0,3,0,3
1053,1152830,BounceBall3D,0,False,Elphie,0,2,0,2
1054,1152840,Gator Parade,0,True,Oddfellows Software,0,5,0,5
1055,1152900,KMP,0,False,chengcong,0,4,0,4
1056,1152920,N.a.N Industry VR,0,True,Armin Rigo,0,1,0,1
1057,1152950,Blackberry,0,False,Andeo TEAM,5,7,7,14
1058,1153040,Primate Signal,0,False,bankbank,0,2,2,4
1059,1153070,Hentai Zodiac Puzzle 2,0,False,Zodiacus Games,7,17,2,19
1060,1153100,Pixels can fight,0,False,DrommerKode,0,1,0,1
1061,1153110,Rally Drift Cars,0,False,Polantronic,0,0,2,2
1062,1152160,Might is Right,0,False,Lazy Kitty,6,37,10,47
1063,1152300,Atelier Ayesha: The Alchemist of Dusk DX,0,False,"KOEI TECMO GAMES CO., LTD.",8,57,1,58
1064,1152310,Atelier Escha & Logy: Alchemists of the Dusk Sky DX,0,False,"KOEI TECMO GAMES CO., LTD.",7,28,2,30
1065,1152320,Atelier Shallie: Alchemists of the Dusk Sea DX,0,False,"KOEI TECMO GAMES CO., LTD.",7,20,3,23
1066,1152360,CLIMB OUT!,0,False,Dreamverse Entertainment,0,3,1,4
1067,1152420,Heraldry Studio,0,False,Maris Ozols,7,25,2,27
1068,1152440,Party Pumper,0,False,Fibrum Limited,5,7,7,14
1069,1152450,Creeps Creeps? Creeps!,0,False,Take Toad,7,13,0,13
1070,1152480,Death To The Dragon Lord,0,False,Left Flank Games,0,1,0,1
1071,1152540,Shark Castle,0,False,Sublunary Studio,0,0,1,1
1072,1152580,Ann Achronist: Many Happy Returns,0,False,Maybe Later Games,7,12,0,12
1073,1152640,Snake: The Elder Forest,0,False,Fractal Dimension Games,0,1,0,1
1074,1151770,Dragon Slayer,0,False,Silver Cloud,0,1,2,3
1075,1151840,Sir'HaXXX,0,False,GreatherGames,0,3,1,4
1076,1151930,Buissons,0,False,Tambouille,7,15,0,15
1077,1151940,Super Minesweeper attACK,0,False,Triadne,0,2,0,2
1078,1152020,Return Of The Zombie King,0,False,"Return To Adventure Mountain, LLC",6,31,8,39
1079,1152040,Dark Romance: The Ethereal Gardens Collector's Edition,0,False,Domini Games,0,4,1,5
1080,1152050,Sword of the Slayer,0,False,Choice of Games,0,4,3,7
1081,1152090,Elmarion: Dragon time,0,False,Fleon Games,6,139,48,187
1082,1152120,Bowsette,0,False,Synovia Game,5,10,6,16
1083,1151310,Blackbeard the Cursed Jungle,0,False,Boogygames Studios,0,0,1,1
1084,1151400,Furious Goal,0,False,czgame,0,1,2,3
1085,1151430,Magnia,0,False,NoDeadLineGames,0,4,0,4
1086,1151440,Utawarerumono: Mask of Truth,0,False,AQUAPLUS,8,134,2,136
1087,1151450,Utawarerumono: Prelude to the Fallen,0,False,AQUAPLUS,8,76,3,79
1088,1151500,fight wisdom,0,False,pengjianNiu,0,2,0,2
1089,1151580,1984 Rewired,0,False,Otherside Interactive,0,1,0,1
1090,1151600,Chernobyl: Road of Death,0,False,diedemor studio,0,5,0,5
1091,1151620,磨难之间 SUFFERING: Reincarnation of Sins,0,False,噬零工作室,0,1,1,2
1092,1151630,House of 1000 Doors: Family Secrets,0,False,Five BN,7,20,2,22
1093,1151650,Shard,0,False,Riyko Games,0,3,0,3
1094,1151670,EEP  16 Expert Eisenbahn Aufbau- und Steuerungssimulation,0,False,Trend Redaktions- und Verlagsgesellschaft mbH,0,2,2,4
1095,1151680,Galactic Rangers VR,0,False,DGMA,7,12,0,12
1096,1151740,Prison Princess,0,False,qureate,7,31,1,32
1097,1151750,mmmmm donuts arhhh......,0,False,Easy game,5,6,4,10
1098,1150790,GraFi 4,0,False,Blender Games,0,5,1,6
1099,1150800,Breeza Budgie Bill,0,False,Wampee,0,1,0,1
1100,1150810,Slime Slam,0,False,Tyler M Richardson,0,2,0,2
1101,1150890,The Bunker 69,0,False,xxxmenshxxx,6,55,17,72
1102,1150950,Timelie,0,False,Urnique Studio,8,417,24,441
1103,1151080,Legend of Keepers: Prologue,0,True,Goblinz Studio,0,1,0,1
1104,1151120,Arrest of a stone Buddha,0,False,yeo,8,49,12,61
