,game-id,platforms
1673,505220,1
1674,505270,1
1675,505270,2
1676,505270,3
1677,505290,1
1678,505290,2
1679,505290,3
1680,505330,1
1681,505330,2
1682,505400,1
1683,505400,2
1684,504620,1
1685,504630,1
1686,504660,1
1687,504660,2
1688,504670,1
1689,504690,1
1690,504690,2
1691,504690,3
1692,504700,1
1693,504700,2
1694,504700,3
1695,504710,1
1696,504750,1
1697,504750,2
1698,504750,3
1699,504770,1
1700,504790,1
1701,504790,2
1702,504790,3
1703,504800,1
1704,504800,2
1705,504810,1
1706,504840,1
1707,504850,1
1708,504850,2
1709,504880,1
1710,504920,1
1711,504920,2
1712,504920,3
1713,504980,1
1714,505020,1
1715,505060,1
1716,505060,2
1717,504100,1
1718,504110,1
1719,504130,1
1720,504130,2
1721,504130,3
1722,504210,1
1723,504210,2
1724,504210,3
1725,504230,1
1726,504230,2
1727,504230,3
1728,504240,1
1729,504260,1
1730,504280,1
1731,504310,1
1732,504310,2
1733,504370,1
1734,504380,1
1735,504390,1
1736,504390,2
1737,504390,3
1738,504400,1
1739,504400,2
1740,504410,1
1741,504410,2
1742,504410,3
1743,504420,1
1744,504450,1
1745,504460,1
1746,504470,1
1747,504490,1
1748,504490,2
1749,504490,3
1750,504500,1
1751,504500,2
1752,504500,3
1753,504560,1
1754,504560,2
1755,504560,3
1756,503620,1
1757,503630,1
1758,503650,1
1759,503680,1
1760,503690,1
1761,503700,1
1762,503710,1
1763,503710,2
1764,503730,1
1765,503750,1
1766,503750,2
1767,503750,3
1768,503770,1
1769,503780,1
1770,503780,2
1771,503820,1
1772,503830,1
1773,503860,1
1774,503860,2
1775,503860,3
1776,503900,1
1777,503940,1
1778,503940,3
1779,503950,1
1780,503960,1
1781,503980,1
1782,503980,2
1783,503980,3
1784,504000,1
1785,504000,2
1786,504000,3
1787,504010,1
1788,504050,1
1789,504050,2
1790,504050,3
1791,504090,1
1792,503090,1
1793,503100,1
1794,503130,1
1795,503140,1
1796,503150,1
1797,503150,2
1798,503150,3
1799,503180,1
1800,503210,1
1801,503210,2
1802,503280,1
1803,503290,1
1804,503300,1
1805,503300,2
1806,503340,1
1807,503350,1
1808,503350,2
1809,503350,3
1810,503370,1
1811,503390,1
1812,503400,1
1813,503410,1
1814,503450,1
1815,503460,1
1816,503460,2
1817,503460,3
1818,503480,1
1819,503550,1
1820,503550,2
1821,503550,3
1822,503560,1
1823,503560,2
1824,503580,1
1825,502600,1
1826,502650,1
1827,502700,1
1828,502740,1
1829,502750,1
1830,502770,1
1831,502780,1
1832,502800,1
1833,502810,1
1834,502820,1
1835,502880,1
1836,502910,1
1837,502920,1
1838,502940,1
1839,502990,1
1840,503010,1
1841,503050,1
1842,503060,1
1843,503070,1
1844,503080,1
1845,502090,1
1846,502100,1
1847,502140,1
1848,502150,1
1849,502200,1
1850,502210,1
1851,502210,2
1852,502210,3
1853,502230,1
1854,502240,1
1855,502240,2
1856,502280,1
1857,502300,1
1858,502320,1
1859,502320,2
1860,502340,1
1861,502370,1
1862,502400,1
1863,502400,2
1864,502410,1
1865,502420,1
1866,502430,1
1867,502440,1
1868,502450,1
1869,502460,1
1870,502470,1
1871,502480,1
1872,502520,1
1873,502520,2
1874,502530,1
1875,502540,1
1876,502540,2
1877,502550,1
1878,502550,2
1879,501740,1
1880,501760,1
1881,501840,1
1882,501840,2
1883,501840,3
1884,501850,1
1885,501850,2
1886,501860,1
1887,501860,3
1888,501930,1
1889,501940,1
1890,501950,1
1891,501970,1
1892,501990,1
1893,501180,1
1894,501190,1
1895,501190,2
1896,501190,3
1897,501220,1
1898,501220,2
1899,501220,3
1900,501270,1
1901,501270,2
1902,501300,1
1903,501310,1
1904,501320,1
1905,501320,2
1906,501350,1
1907,501410,1
1908,501430,1
1909,501440,1
1910,501450,1
1911,501480,1
1912,501500,1
1913,501530,1
1914,501590,1
1915,501610,1
1916,500690,1
1917,500690,3
1918,500710,1
1919,500710,2
1920,500710,3
1921,500750,1
1922,500760,1
1923,500790,1
1924,500790,2
1925,500790,3
1926,500810,1
1927,500870,1
1928,500880,1
1929,500920,1
1930,500940,1
1931,500980,1
1932,501020,1
1933,501030,1
1934,501050,1
1935,501060,1
1936,501080,1
1937,501090,1
1938,501110,1
1939,500260,1
1940,500320,1
1941,500320,2
1942,500340,1
1943,500350,1
1944,500360,1
1945,500420,1
1946,500420,2
1947,500420,3
1948,500470,1
1949,500480,1
1950,500500,1
1951,500550,1
1952,500580,1
1953,500590,1
1954,500670,1
1955,500670,2
1956,500680,1
1957,500110,1
1958,500120,1
1959,500140,1
1960,500170,1
1961,500180,1
1962,500190,1
1963,500220,1
1964,499610,1
1965,499620,1
1966,499660,1
1967,499760,1
1968,499890,1
1969,499900,1
1970,499940,1
1971,500090,1
1972,499230,1
1973,499330,1
1974,499330,2
1975,499330,3
1976,499340,1
1977,499340,2
1978,499370,1
1979,499400,1
1980,499420,1
1981,499440,1
1982,499440,2
1983,499440,3
1984,499460,1
1985,499510,1
1986,499520,1
1987,499540,1
1988,498720,1
1989,498720,2
1990,498720,3
1991,498740,1
1992,498830,1
1993,498850,1
1994,498940,1
1995,498940,2
1996,498980,1
1997,498990,1
1998,499070,1
1999,499100,1
2000,499110,1
2001,499120,1
2002,499140,1
2003,499140,2
2004,499140,3
2005,499210,1
2006,498240,1
2007,498280,1
2008,498300,1
2009,498310,1
2010,498310,2
2011,498310,3
2012,498330,1
2013,498330,2
2014,498330,3
2015,498340,1
2016,498360,1
2017,498370,1
2018,498380,1
2019,498450,1
2020,498460,1
2021,498500,1
2022,498500,2
2023,498500,3
2024,498550,1
2025,498570,1
2026,498570,2
2027,498580,1
2028,498600,1
2029,498620,1
2030,498630,1
2031,498660,1
2032,498660,2
2033,498680,1
2034,498700,1
2035,497850,1
2036,497860,1
2037,497880,1
2038,497940,1
2039,498000,1
2040,498000,2
2041,498000,3
2042,498030,1
2043,498040,1
2044,498050,1
2045,498190,1
2046,497400,1
2047,497400,2
2048,497420,1
2049,497440,1
2050,497450,1
2051,497460,1
2052,497470,1
2053,497480,1
2054,497510,1
2055,497510,2
2056,497560,1
2057,497580,1
2058,497580,2
2059,497580,3
2060,497590,1
2061,497590,3
2062,497640,1
2063,497670,1
2064,497670,2
2065,497670,3
2066,497680,1
2067,497680,2
2068,497680,3
2069,497700,1
2070,497710,1
2071,497710,2
2072,497710,3
2073,497720,1
2074,497720,2
2075,497720,3
2076,497730,1
2077,497730,2
2078,497780,1
2079,497780,2
2080,497780,3
2081,497790,1
2082,497800,1
2083,497800,2
2084,497800,3
2085,497820,1
2086,496890,1
2087,496890,2
2088,496910,1
2089,496930,1
2090,496930,2
2091,496930,3
2092,496940,1
2093,496950,1
2094,496960,1
2095,496980,1
2096,496990,1
2097,496990,2
2098,497000,1
2099,497020,1
2100,497020,2
2101,497020,3
2102,497040,1
2103,497050,1
2104,497060,1
2105,497080,1
2106,497080,2
2107,497080,3
2108,497100,1
2109,497150,1
2110,497160,1
2111,497180,1
2112,497190,1
2113,497190,3
2114,497260,1
2115,497270,1
2116,497280,1
2117,497300,1
2118,497310,1
2119,497360,1
2120,496440,1
2121,496440,2
2122,496440,3
2123,496460,1
2124,496480,1
2125,496490,1
2126,496530,1
2127,496530,2
2128,496550,1
2129,496550,2
2130,496550,3
2131,496590,1
2132,496590,2
2133,496590,3
2134,496610,1
2135,496620,1
2136,496620,2
2137,496630,1
2138,496630,2
2139,496630,3
2140,496640,1
2141,496650,1
2142,496650,2
2143,496650,3
2144,496660,1
2145,496670,1
2146,496680,1
2147,496680,2
2148,496680,3
2149,496690,1
2150,496730,1
2151,496740,1
2152,496750,1
2153,496760,1
2154,496790,1
2155,496810,1
2156,496820,1
2157,496820,2
2158,496820,3
2159,496850,1
2160,496850,2
2161,496850,3
2162,496030,1
2163,496070,1
2164,496080,1
2165,496120,1
2166,496190,1
2167,496230,1
2168,496250,1
2169,496260,1
2170,496290,1
2171,496290,2
2172,496300,1
2173,496300,2
2174,496300,3
2175,496310,1
2176,496310,2
2177,496320,1
2178,496340,1
2179,496340,2
2180,496350,1
2181,496360,1
2182,496380,1
2183,496390,1
2184,496400,1
2185,495540,1
2186,495550,1
2187,495560,1
2188,495570,1
2189,495570,2
2190,495580,1
2191,495580,2
2192,495580,3
2193,495600,1
2194,495600,2
2195,495600,3
2196,495680,1
2197,495680,2
2198,495680,3
2199,495700,1
2200,495720,1
2201,495730,1
2202,495760,1
2203,495760,2
2204,495770,1
2205,495780,1
2206,495780,2
2207,495820,1
2208,495820,3
2209,495830,1
2210,495890,1
2211,495900,1
2212,495910,1
2213,495960,1
2214,495960,2
2215,495990,1
2216,496000,1
2217,495050,1
2218,495090,1
2219,495090,2
2220,495090,3
2221,495110,1
2222,495110,2
2223,495110,3
2224,495140,1
2225,495200,1
2226,495230,1
2227,495280,1
2228,495280,2
2229,495280,3
2230,495290,1
2231,495300,1
2232,495320,1
2233,495390,1
2234,495520,1
2235,494580,1
2236,494580,2
2237,494600,1
2238,494670,1
2239,494670,2
2240,494700,1
2241,494720,1
2242,494740,1
2243,494780,1
2244,494790,1
2245,494810,1
2246,494830,1
2247,494850,1
2248,494960,1
2249,494970,1
2250,494970,2
2251,494980,1
2252,494990,1
2253,494990,2
2254,494990,3
2255,495010,1
2256,495030,1
2257,494160,1
2258,494170,1
2259,494220,1
2260,494220,2
2261,494230,1
2262,494230,2
2263,494290,1
2264,494310,1
2265,494350,1
2266,494360,1
2267,494370,1
2268,494380,1
2269,494430,1
2270,494440,1
2271,494450,1
2272,494460,1
2273,494470,1
2274,494530,1
2275,493670,1
2276,493710,1
2277,493710,2
2278,493710,3
2279,493720,1
2280,493720,2
2281,493720,3
2282,493770,1
2283,493770,2
2284,493780,1
2285,493790,1
2286,493810,1
2287,493820,1
2288,493840,1
2289,493900,1
2290,493900,2
2291,493900,3
2292,493920,1
2293,493980,1
2294,494000,1
2295,494000,2
2296,494020,1
2297,494040,1
2298,494050,1
2299,494050,2
2300,494050,3
2301,494090,1
2302,494100,1
2303,494120,1
2304,493180,1
2305,493200,1
2306,493220,1
2307,493290,1
2308,493310,1
2309,493320,1
2310,493340,1
2311,493340,2
2312,493380,1
2313,493410,1
2314,493450,1
2315,493490,1
2316,493500,1
2317,493540,1
2318,493540,2
2319,493540,3
2320,493580,1
2321,493620,1
2322,493650,1
2323,493000,1
2324,493000,3
2325,493040,1
2326,493060,1
2327,493060,2
2328,493060,3
2329,493080,1
2330,493080,2
2331,493100,1
2332,493110,1
2333,492710,1
2334,492800,1
2335,492800,2
2336,492800,3
2337,492850,1
2338,492860,1
2339,492870,1
2340,492170,1
2341,492180,1
2342,492200,1
2343,492200,2
2344,492220,1
2345,492220,2
2346,492230,1
2347,492270,1
2348,492280,1
2349,492280,2
2350,492290,1
2351,492340,1
2352,492340,2
2353,492340,3
2354,492370,1
2355,492370,2
2356,492370,3
2357,492400,1
2358,492400,2
2359,492410,1
2360,492410,2
2361,492430,1
2362,492430,2
2363,492490,1
2364,492500,1
2365,492530,1
2366,492560,1
2367,492600,1
2368,492610,1
2369,492610,2
2370,491650,1
2371,491660,1
2372,491670,1
2373,491700,1
2374,491700,2
2375,491710,1
2376,491720,1
2377,491770,1
2378,491790,1
2379,491800,1
2380,491830,1
2381,491950,1
2382,491950,2
2383,491950,3
2384,492080,1
2385,492080,2
2386,492080,3
2387,492090,1
2388,492160,1
2389,491280,1
2390,491330,1
2391,491330,2
2392,491330,3
2393,491350,1
2394,491390,1
2395,491420,1
2396,491440,1
2397,491470,1
2398,491470,2
2399,491510,1
2400,491520,1
2401,491530,1
2402,491560,1
2403,491560,2
2404,491580,1
2405,490820,1
2406,490820,2
2407,490820,3
2408,490860,1
2409,490870,1
2410,490880,1
2411,490890,1
2412,490910,1
2413,490910,2
2414,490920,1
2415,490930,1
2416,490930,2
2417,490930,3
2418,490950,1
2419,490950,2
2420,490950,3
2421,490980,1
2422,490990,1
2423,491000,1
2424,491010,1
2425,491010,3
2426,491020,1
2427,491040,1
2428,491070,1
2429,491070,2
2430,491090,1
2431,491090,2
2432,491090,3
2433,491100,1
2434,491110,1
2435,491110,2
2436,491130,1
2437,491160,1
2438,491180,1
2439,491210,1
2440,491220,1
2441,491220,2
2442,491240,1
2443,491260,1
2444,490280,1
2445,490300,1
2446,490300,2
2447,490370,1
2448,490370,2
2449,490370,3
2450,490380,1
2451,490380,2
2452,490390,1
2453,490430,1
2454,490430,2
2455,490450,1
2456,490490,1
2457,490510,1
2458,490690,1
2459,490690,2
2460,490690,3
2461,489930,1
2462,489930,2
2463,489940,1
2464,490040,1
2465,490080,1
2466,490080,2
2467,490080,3
2468,490100,1
2469,490160,1
2470,490160,2
2471,490160,3
2472,490170,1
2473,490220,1
2474,490220,2
2475,490230,1
2476,490230,3
2477,490250,1
2478,490250,3
2479,489570,1
2480,489580,1
2481,489600,1
2482,489610,1
2483,489610,2
2484,489610,3
2485,489660,1
2486,489700,1
2487,489720,1
2488,489720,2
2489,489720,3
2490,489730,1
2491,489740,1
2492,489760,1
2493,489760,2
2494,489760,3
2495,489810,1
2496,489810,2
2497,489830,1
2498,489900,1
2499,489070,1
2500,489080,1
2501,489100,1
2502,489110,1
2503,489110,2
2504,489120,1
2505,489120,2
2506,489140,1
2507,489140,2
2508,489140,3
2509,489160,1
2510,489170,1
2511,489220,1
2512,489240,1
2513,489260,1
2514,489360,1
2515,489360,2
2516,489370,1
2517,489380,1
2518,489400,1
2519,489440,1
2520,489440,2
2521,489460,1
2522,489460,2
2523,489460,3
2524,489470,1
2525,488821,1
2526,488822,1
2527,488823,1
2528,488824,1
2529,488890,1
2530,488910,1
2531,488920,1
2532,488950,1
2533,488960,1
2534,488960,2
2535,488960,3
2536,489000,1
2537,489000,2
2538,489000,3
2539,489020,1
2540,489050,1
2541,488310,1
2542,488330,1
2543,488350,1
2544,488360,1
2545,488440,1
2546,488440,2
2547,488440,3
2548,488460,1
2549,488460,2
2550,488460,3
2551,488480,1
2552,488480,2
2553,488500,1
2554,488550,1
2555,488580,1
2556,488580,2
2557,488590,1
2558,488660,1
2559,488660,2
2560,488660,3
2561,488690,1
2562,488690,2
2563,488690,3
2564,488730,1
2565,488760,1
2566,488770,1
2567,488770,2
2568,488770,3
2569,488790,1
2570,487720,1
2571,487730,1
2572,487770,1
2573,488020,1
2574,488040,1
2575,488070,1
2576,488080,1
2577,488150,1
2578,488210,1
2579,488220,1
2580,488280,1
2581,488300,1
2582,487330,1
2583,487330,2
2584,487350,1
2585,487350,2
2586,487370,1
2587,487430,1
2588,487530,1
2589,487580,1
2590,487590,1
2591,487600,1
2592,487630,1
2593,486780,1
2594,486810,1
2595,486850,1
2596,486890,1
2597,486890,2
2598,486940,1
2599,486990,1
2600,487000,1
2601,487000,2
2602,487000,3
2603,487020,1
2604,487030,1
2605,487030,2
2606,487040,1
2607,487040,2
2608,487040,3
2609,487120,1
2610,487160,1
2611,487160,2
2612,487160,3
2613,487180,1
2614,487180,2
2615,487220,1
2616,487250,1
2617,486290,1
2618,486300,1
2619,486310,1
2620,486310,2
2621,486310,3
2622,486320,1
2623,486350,1
2624,486360,1
2625,486370,1
2626,486380,1
2627,486380,2
2628,486380,3
2629,486410,1
2630,486440,1
2631,486470,1
2632,486480,1
2633,486490,1
2634,486500,1
2635,486500,3
2636,486510,1
2637,486540,1
2638,486550,1
2639,486550,2
2640,486630,1
2641,486640,1
2642,486640,3
2643,486650,1
2644,486660,1
2645,486670,1
2646,486690,1
2647,486720,1
2648,486760,1
2649,485890,1
2650,485900,1
2651,485920,1
2652,485950,1
2653,485970,1
2654,485970,2
2655,485970,3
2656,485980,1
2657,486020,1
2658,486120,1
2659,486120,2
2660,486130,1
2661,486130,2
2662,486130,3
2663,486140,1
2664,486150,1
2665,486150,2
2666,486170,1
2667,486180,1
2668,486180,2
2669,486180,3
2670,486230,1
2671,486230,2
2672,486230,3
2673,485340,1
2674,485340,2
2675,485340,3
2676,485350,1
2677,485350,3
2678,485360,1
2679,485370,1
2680,485380,1
2681,485380,2
2682,485390,1
2683,485430,1
2684,485460,1
2685,485460,2
2686,485490,1
2687,485500,1
2688,485570,1
2689,485590,1
2690,485600,1
2691,485620,1
2692,485630,1
2693,485640,1
2694,485650,1
2695,485660,1
2696,485670,1
2697,485670,2
2698,485670,3
2699,485680,1
2700,485680,2
2701,485680,3
2702,485690,1
2703,485730,1
2704,485750,1
2705,485790,1
2706,485800,1
2707,485800,2
2708,485820,1
2709,485830,1
2710,485860,1
2711,485870,1
2712,485870,2
2713,485880,1
2714,484930,1
2715,484950,1
2716,484990,1
2717,485000,1
2718,485000,2
2719,485030,1
2720,485040,1
2721,485080,1
2722,485080,2
2723,485080,3
2724,485110,1
2725,485120,1
2726,485150,1
2727,485160,1
2728,485160,2
2729,485230,1
2730,485240,1
2731,485260,1
2732,485260,2
2733,485270,1
2734,485290,1
2735,485310,1
2736,485330,1
2737,484830,1
2738,484830,2
2739,484830,3
2740,484870,1
2741,484890,1
2742,484900,1
2743,483950,1
2744,483960,1
2745,483970,1
2746,483980,1
2747,484350,1
2748,484390,1
2749,484390,2
2750,483490,1
2751,483680,1
2752,483770,1
2753,483820,1
2754,483850,1
2755,483850,2
2756,482390,1
2757,482450,1
2758,482460,1
2759,482460,2
2760,482460,3
2761,482890,1
2762,482920,1
2763,481950,1
2764,481950,2
2765,482210,1
2766,482300,1
2767,482330,1
2768,481510,1
2769,481510,2
2770,481510,3
2771,481600,1
2772,481870,1
2773,481870,3
2774,481110,1
2775,481110,2
2776,481180,1
2777,481190,1
2778,481190,2
2779,481190,3
2780,480480,1
2781,480490,1
2782,480500,1
2783,480500,2
2784,480640,1
2785,480640,2
2786,480650,1
2787,480690,1
2788,480710,1
2789,480770,1
2790,480900,1
2791,480900,2
2792,479990,1
2793,480410,1
2794,480410,2
2795,480450,1
2796,479100,1
2797,479110,1
2798,479110,2
2799,479130,1
2800,479140,1
2801,479150,1
2802,479170,1
2803,479180,1
2804,479200,1
2805,479310,1
2806,479330,1
2807,478950,1
2808,478960,1
2809,478980,1
2810,478980,2
2811,479000,1
2812,479010,1
2813,479020,1
2814,479040,1
2815,479040,2
2816,479040,3
2817,478210,1
2818,478000,1
2819,478010,1
2820,478020,1
2821,477720,1
2822,477730,1
2823,477740,1
2824,477750,1
2825,477770,1
2826,477800,1
2827,477870,1
2828,477900,1
2829,477900,3
2830,477910,1
2831,477010,1
2832,477120,1
2833,477130,1
2834,477140,1
2835,477160,1
2836,477160,2
2837,477170,1
2838,477180,1
2839,477190,1
2840,477200,1
2841,477200,2
2842,477270,1
2843,477290,1
2844,477290,3
2845,477310,1
2846,476620,1
2847,476650,1
2848,476650,2
2849,476650,3
2850,476670,1
2851,476700,1
2852,476710,1
2853,476710,2
2854,476920,1
2855,476240,1
2856,476240,2
2857,476240,3
2858,476370,1
2859,476420,1
2860,476430,1
2861,476450,1
2862,476460,1
2863,476460,2
2864,476460,3
2865,476490,1
2866,476490,2
2867,476490,3
2868,476510,1
2869,476530,1
2870,476530,2
2871,475960,1
2872,476000,1
2873,476000,2
2874,476000,3
2875,476020,1
2876,476020,2
2877,476020,3
2878,476030,1
2879,475240,1
2880,475490,1
2881,475490,2
2882,475490,3
2883,475520,1
2884,475530,1
2885,475530,2
2886,475530,3
2887,475550,1
2888,475550,2
2889,475550,3
2890,475620,1
2891,475620,2
2892,475630,1
2893,474810,1
2894,474830,1
2895,474880,1
2896,474880,2
2897,474890,1
2898,474910,1
2899,474910,2
2900,474910,3
2901,474960,1
2902,474980,1
2903,474980,2
2904,474980,3
2905,475050,1
2906,475080,1
2907,475090,1
2908,475150,1
2909,475190,1
2910,475190,2
2911,474620,1
2912,474730,1
2913,474750,1
2914,474750,2
2915,474750,3
2916,473910,1
2917,473920,1
2918,473920,2
2919,473950,1
2920,473970,1
2921,473970,2
2922,473970,3
2923,474010,1
2924,474010,2
2925,474010,3
2926,474020,1
2927,474050,1
2928,474210,1
2929,474210,2
2930,474210,3
2931,474240,1
2932,473450,1
2933,473450,2
2934,473450,3
2935,473460,1
2936,473470,1
2937,473470,2
2938,473470,3
2939,473480,1
2940,473510,1
2941,473520,1
2942,473520,2
2943,473520,3
2944,473530,1
2945,473530,2
2946,473530,3
2947,473540,1
2948,473540,2
2949,473540,3
2950,473550,1
2951,473560,1
2952,473610,1
2953,473670,1
2954,473670,2
2955,473670,3
2956,473690,1
2957,473720,1
2958,473770,1
2959,473770,2
2960,473770,3
2961,473780,1
2962,473780,2
2963,473810,1
2964,473840,1
2965,473050,1
2966,473140,1
2967,473140,2
2968,473140,3
2969,472680,1
2970,472690,1
2971,472740,1
2972,472770,1
2973,472830,1
2974,472870,1
2975,472870,2
2976,472870,3
2977,472420,1
2978,472420,2
2979,472420,3
2980,471700,1
2981,471700,2
2982,471700,3
2983,471720,1
2984,471730,1
2985,471770,1
2986,471770,2
2987,471770,3
2988,471810,1
2989,471810,2
2990,471920,1
2991,471920,2
2992,471920,3
2993,472060,1
2994,472060,2
2995,472060,3
2996,471200,1
2997,471220,1
2998,471220,2
2999,471260,1
3000,471260,2
3001,471260,3
3002,471270,1
3003,471330,1
3004,471330,2
3005,471380,1
3006,471380,3
3007,471400,1
3008,471400,2
3009,471400,3
3010,471550,1
3011,471630,1
3012,471640,1
3013,471640,2
3014,471640,3
3015,471660,1
3016,470740,1
3017,470760,1
3018,470780,1
3019,470780,2
3020,470890,1
3021,471010,1
3022,471160,1
3023,471170,1
3024,471170,2
3025,471170,3
3026,470210,1
3027,470220,1
3028,470260,1
3029,470260,2
3030,470270,1
3031,470270,2
3032,470270,3
3033,470280,1
3034,470300,1
3035,470300,2
3036,470300,3
3037,470310,1
3038,470440,1
3039,470450,1
3040,470470,1
3041,470470,2
3042,470470,3
3043,470480,1
3044,470490,1
3045,470580,1
3046,470580,2
3047,470580,3
3048,470590,1
3049,470590,2
3050,470590,3
3051,469730,1
3052,469790,1
3053,469790,2
3054,469790,3
3055,469890,1
3056,469900,1
3057,469920,1
3058,469920,2
3059,469920,3
3060,469990,1
3061,470020,1
3062,470020,2
3063,470020,3
3064,470030,1
3065,470030,2
3066,470030,3
3067,470040,1
3068,470060,1
3069,470090,1
3070,470140,1
3071,470140,3
3072,470170,1
3073,470170,2
3074,470170,3
3075,469550,1
3076,469610,1
3077,469650,1
3078,469710,1
3079,469710,2
3080,469710,3
3081,469720,1
3082,469720,2
3083,468740,1
3084,468780,1
3085,468800,1
3086,468800,2
3087,468800,3
3088,468820,1
3089,468920,1
3090,468930,1
3091,468490,1
3092,468490,2
3093,468490,3
3094,468530,1
3095,468560,1
3096,468570,1
3097,468650,1
3098,468700,1
3099,467890,1
3100,467900,1
3101,467910,1
3102,467930,1
3103,467940,1
3104,467940,2
3105,467940,3
3106,467950,1
3107,467950,2
3108,467960,1
3109,467960,2
3110,467960,3
3111,467990,1
3112,468050,1
3113,468050,2
3114,468050,3
3115,468070,1
3116,468070,2
3117,468080,1
3118,468100,1
3119,468110,1
3120,468130,1
3121,468150,1
3122,468160,1
3123,468170,1
3124,468240,1
3125,468250,1
3126,468310,1
3127,468310,2
3128,468320,1
3129,468330,1
3130,468350,1
3131,467470,1
3132,467470,2
3133,467480,1
3134,467480,2
3135,467490,1
3136,467520,1
3137,467520,2
3138,467570,1
3139,467650,1
3140,467660,1
3141,467710,1
3142,467720,1
3143,467750,1
3144,467760,1
3145,467760,2
3146,467780,1
3147,467780,2
3148,467790,1
3149,467790,2
3150,467790,3
3151,467810,1
3152,467810,2
3153,467810,3
3154,467820,1
3155,467820,2
3156,467820,3
3157,467850,1
3158,467850,2
3159,467090,1
3160,467090,2
3161,467090,3
3162,467170,1
3163,467170,2
3164,467210,1
3165,467210,2
3166,467210,3
3167,467220,1
3168,467220,2
3169,467270,1
3170,467290,1
3171,467290,2
3172,467290,3
3173,467310,1
3174,467320,1
3175,467320,2
3176,467330,1
3177,467350,1
3178,467360,1
3179,467360,2
3180,467360,3
3181,467370,1
3182,467370,2
3183,467380,1
3184,467390,1
3185,467390,2
3186,467390,3
3187,467430,1
3188,467440,1
3189,467440,2
3190,467440,3
3191,466630,1
3192,466630,2
3193,466630,3
3194,466660,1
3195,466660,2
3196,466660,3
3197,466730,1
3198,466740,1
3199,466770,1
3200,466770,3
3201,466800,1
3202,466800,2
3203,466800,3
3204,466810,1
3205,466810,2
3206,466810,3
3207,466820,1
3208,466840,1
3209,466860,1
3210,466870,1
3211,466900,1
3212,466910,1
3213,466910,2
3214,466920,1
3215,466940,1
3216,466980,1
3217,466980,2
3218,466980,3
3219,467000,1
3220,467010,1
3221,466270,1
3222,466270,2
3223,466270,3
3224,466280,1
3225,466280,2
3226,466300,1
3227,466300,2
3228,466300,3
3229,466350,1
3230,466350,2
3231,466350,3
3232,466420,1
3233,466430,1
3234,466430,2
3235,466430,3
3236,466490,1
3237,466490,2
3238,466490,3
3239,466500,1
3240,466520,1
3241,466580,1
3242,465750,1
3243,465750,2
3244,465840,1
3245,465860,1
3246,465870,1
3247,465890,1
3248,465900,1
3249,465920,1
3250,465930,1
3251,465960,1
3252,465970,1
3253,465990,1
3254,466000,1
3255,466010,1
3256,466020,1
3257,466030,1
3258,466040,1
3259,466050,1
3260,466060,1
3261,466070,1
3262,466080,1
3263,466100,1
3264,466110,1
3265,466130,1
3266,466160,1
3267,466210,1
3268,466220,1
3269,465360,1
3270,465440,1
3271,465440,2
3272,465450,1
3273,465490,1
3274,465510,1
3275,465520,1
3276,465540,1
3277,465650,1
3278,465650,2
3279,465650,3
3280,465660,1
3281,465660,2
3282,465670,1
3283,465720,1
3284,465720,2
3285,465720,3
3286,464850,1
3287,464880,1
3288,464900,1
3289,464900,2
3290,464940,1
3291,464950,1
3292,464950,2
3293,464960,1
3294,465000,1
3295,465000,2
3296,465000,3
3297,465010,1
3298,465020,1
3299,465020,3
3300,465050,1
3301,465060,1
3302,465070,1
3303,465090,1
3304,465100,1
3305,465100,2
3306,465100,3
3307,465130,1
3308,465170,1
3309,465170,2
3310,465170,3
3311,465180,1
3312,465190,1
3313,465200,1
3314,465200,2
3315,465200,3
3316,465240,1
3317,465280,1
3318,465280,2
3319,465310,1
3320,464440,1
3321,464450,1
3322,464470,1
3323,464470,2
3324,464470,3
3325,464490,1
3326,464500,1
3327,464530,1
3328,464540,1
3329,464610,1
3330,464610,3
3331,464620,1
3332,464620,2
3333,464620,3
3334,464630,1
3335,464650,1
3336,464670,1
3337,464690,1
3338,464700,1
3339,464740,1
3340,464740,2
3341,464740,3
3342,464780,1
3343,464780,2
3344,464800,1
3345,463980,1
3346,463980,2
3347,464000,1
3348,464020,1
3349,464050,1
3350,464050,2
3351,464060,1
3352,464060,3
3353,464070,1
3354,464080,1
3355,464100,1
3356,464100,2
3357,464100,3
3358,464110,1
3359,464120,1
3360,464170,1
3361,464230,1
3362,464230,2
3363,464230,3
3364,464240,1
3365,464260,1
3366,464260,2
3367,464260,3
3368,464340,1
3369,464340,2
3370,464350,1
3371,464350,2
3372,464350,3
3373,464360,1
3374,464380,1
3375,464380,2
3376,464380,3
3377,464400,1
3378,463670,1
3379,463700,1
3380,463710,1
3381,463710,2
3382,463800,1
3383,463800,2
3384,463830,1
3385,463850,1
3386,463860,1
3387,463860,2
3388,463860,3
3389,463870,1
3390,463880,1
3391,463920,1
3392,463930,1
3393,463930,3
3394,463110,1
3395,463150,1
3396,463160,1
3397,463160,2
3398,463170,1
3399,463180,1
3400,463180,2
3401,463180,3
3402,463210,1
3403,463210,2
3404,463220,1
3405,463220,2
3406,463250,1
3407,463270,1
3408,463290,1
3409,463320,1
3410,463320,2
3411,463320,3
3412,463350,1
3413,463390,1
3414,463390,2
3415,463390,3
3416,463400,1
3417,463430,1
3418,463440,1
3419,463440,2
3420,463440,3
